ticker,date,time_published,title,summary,source,source_domain,category_within_source,url,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,authors_json,topics_json,banner_image
GS,2023-06-13,20230613T144525,Mediolanum expands its equity range with 3 new thematic funds,"Mediolanum International Funds Ltd (MIFL) has launched three new multi-manager funds: Mediolanum Best Brands Future Sustainable Nutrition, Mediolanum Best Brands Global Equity Styles Selection, and Mediolanum Best Brands India Opportunities. These funds aim to provide clients with access to diverse economies, sectors, and investment themes, including a focus on sustainable food systems, diversified equity styles, and the fast-growing Indian economy. The launches expand MIFL's product range, incorporating ESG considerations and leveraging expertise from various specialized asset managers.",RankiaPro,RankiaPro,General,https://rankiapro.com/en/news/mediolanum-expands-equity-range-with-three-new-thematic-funds/,0.162899,Somewhat-Bullish,0.867614,0.344002,Somewhat-Bullish,"[""RankiaPro Europe""]","[{""topic"": ""finance"", ""relevance_score"": ""0.942885""}, {""topic"": ""financial_markets"", ""relevance_score"": ""0.817211""}]",
LYG,2023-06-13,20230613T150611,Advancing our collaboration with fintechs,"Lloyds Banking Group is enhancing its collaboration with fintechs to drive innovation and support its ambition of helping Britain prosper. The introduction of an Innovation Sandbox has significantly streamlined the process for testing fintech solutions, allowing for faster evaluation and development of new services for customers. The Group is also actively working to improve its fintech onboarding process and engage with the wider fintech ecosystem through partnerships and industry initiatives.",Lloyds Banking Group plc,Lloyds Banking Group plc,General,https://www.lloydsbankinggroup.com/insights/advancing-our-collaboration-with-fintechs.html,0.476255,Bullish,1.000000,0.469131,Bullish,"[""Victor Weigler""]","[{""topic"": ""finance"", ""relevance_score"": ""0.901334""}, {""topic"": ""technology"", ""relevance_score"": ""0.842865""}]",
AMZN,2023-06-13,20230613T151017,iShares Climate Conscious & Transition MSCI USA ETF,"This article provides a comprehensive guide to the iShares Climate Conscious & Transition MSCI USA ETF (USCL), detailing its profile, holdings, performance, and key financial metrics. It includes information on its expense ratio, inception date, index tracked, top holdings like NVIDIA and Microsoft, and ESG scores. The guide also offers comparisons to peer ETFs, valuation data, dividend information, and technical analysis.",ETF Database,ETF Database,General,https://etfdb.com/etf/USCL/,0.224324,Somewhat-Bullish,0.610065,0.212231,Somewhat-Bullish,[],"[{""topic"": ""financial_markets"", ""relevance_score"": ""0.905672""}]",
AVGO,2023-06-13,20230613T151017,iShares Climate Conscious & Transition MSCI USA ETF,"This article provides a comprehensive guide to the iShares Climate Conscious & Transition MSCI USA ETF (USCL), detailing its profile, holdings, performance, and key financial metrics. It includes information on its expense ratio, inception date, index tracked, top holdings like NVIDIA and Microsoft, and ESG scores. The guide also offers comparisons to peer ETFs, valuation data, dividend information, and technical analysis.",ETF Database,ETF Database,General,https://etfdb.com/etf/USCL/,0.224324,Somewhat-Bullish,0.641905,0.242106,Somewhat-Bullish,[],"[{""topic"": ""financial_markets"", ""relevance_score"": ""0.905672""}]",
BLK,2023-06-13,20230613T151017,iShares Climate Conscious & Transition MSCI USA ETF,"This article provides a comprehensive guide to the iShares Climate Conscious & Transition MSCI USA ETF (USCL), detailing its profile, holdings, performance, and key financial metrics. It includes information on its expense ratio, inception date, index tracked, top holdings like NVIDIA and Microsoft, and ESG scores. The guide also offers comparisons to peer ETFs, valuation data, dividend information, and technical analysis.",ETF Database,ETF Database,General,https://etfdb.com/etf/USCL/,0.224324,Somewhat-Bullish,0.710718,0.213324,Somewhat-Bullish,[],"[{""topic"": ""financial_markets"", ""relevance_score"": ""0.905672""}]",
MSFT,2023-06-13,20230613T151017,iShares Climate Conscious & Transition MSCI USA ETF,"This article provides a comprehensive guide to the iShares Climate Conscious & Transition MSCI USA ETF (USCL), detailing its profile, holdings, performance, and key financial metrics. It includes information on its expense ratio, inception date, index tracked, top holdings like NVIDIA and Microsoft, and ESG scores. The guide also offers comparisons to peer ETFs, valuation data, dividend information, and technical analysis.",ETF Database,ETF Database,General,https://etfdb.com/etf/USCL/,0.224324,Somewhat-Bullish,0.620278,0.248067,Somewhat-Bullish,[],"[{""topic"": ""financial_markets"", ""relevance_score"": ""0.905672""}]",
USCL,2023-06-13,20230613T151017,iShares Climate Conscious & Transition MSCI USA ETF,"This article provides a comprehensive guide to the iShares Climate Conscious & Transition MSCI USA ETF (USCL), detailing its profile, holdings, performance, and key financial metrics. It includes information on its expense ratio, inception date, index tracked, top holdings like NVIDIA and Microsoft, and ESG scores. The guide also offers comparisons to peer ETFs, valuation data, dividend information, and technical analysis.",ETF Database,ETF Database,General,https://etfdb.com/etf/USCL/,0.224324,Somewhat-Bullish,1.000000,0.200834,Somewhat-Bullish,[],"[{""topic"": ""financial_markets"", ""relevance_score"": ""0.905672""}]",
MYGN,2023-06-13,20230613T151126,AMP v. Myriad: The Fight to Take Back Our Genes,"The article revisits the landmark Supreme Court case AMP v. Myriad, which invalidated patents on human genes BRCA1 and BRCA2 ten years ago. It highlights the ACLU's successful lawsuit arguing that human genes are products of nature and thus not patentable, and discusses how this decision fostered innovation in genetic testing and increased accessibility. The piece also warns of renewed legislative efforts to restore gene patenting, which could undo these advancements.",American Civil Liberties Union,American Civil Liberties Union,General,https://www.aclu.org/news/privacy-technology/the-fight-to-take-back-our-genes,0.405408,Bullish,1.000000,0.440919,Bullish,"[""Lora Strum""]","[{""topic"": ""life_sciences"", ""relevance_score"": ""0.947285""}]",
AMZN,2023-06-13,20230613T152035,Oracle founder Larry Ellison confirms new gen AI service with Cohere during earnings call,"Oracle is partnering with Cohere to launch a new generative AI cloud service that will allow enterprises to train customized large language models (LLMs) using their private data while ensuring privacy and security. Oracle founder Larry Ellison announced the collaboration during the company's Q4 earnings call, highlighting Oracle's existing role in AI development and its significant investment in Cohere. This initiative expands Oracle's offerings in the rapidly growing generative AI market, where it competes with other major cloud providers.",VentureBeat,VentureBeat,General,https://venturebeat.com/data-infrastructure/oracle-founder-larry-ellison-confirms-new-gen-ai-service-with-cohere-during-earnings-call,0.23583,Somewhat-Bullish,0.550603,0.117510,Neutral,"[""Sean Michael Kerner""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.818611""}, {""topic"": ""technology"", ""relevance_score"": ""0.948011""}, {""topic"": ""life_sciences"", ""relevance_score"": ""0.601176""}, {""topic"": ""finance"", ""relevance_score"": ""0.606446""}]",
CRM,2023-06-13,20230613T152035,Oracle founder Larry Ellison confirms new gen AI service with Cohere during earnings call,"Oracle is partnering with Cohere to launch a new generative AI cloud service that will allow enterprises to train customized large language models (LLMs) using their private data while ensuring privacy and security. Oracle founder Larry Ellison announced the collaboration during the company's Q4 earnings call, highlighting Oracle's existing role in AI development and its significant investment in Cohere. This initiative expands Oracle's offerings in the rapidly growing generative AI market, where it competes with other major cloud providers.",VentureBeat,VentureBeat,General,https://venturebeat.com/data-infrastructure/oracle-founder-larry-ellison-confirms-new-gen-ai-service-with-cohere-during-earnings-call,0.23583,Somewhat-Bullish,0.635007,0.229158,Somewhat-Bullish,"[""Sean Michael Kerner""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.818611""}, {""topic"": ""technology"", ""relevance_score"": ""0.948011""}, {""topic"": ""life_sciences"", ""relevance_score"": ""0.601176""}, {""topic"": ""finance"", ""relevance_score"": ""0.606446""}]",
MSFT,2023-06-13,20230613T152035,Oracle founder Larry Ellison confirms new gen AI service with Cohere during earnings call,"Oracle is partnering with Cohere to launch a new generative AI cloud service that will allow enterprises to train customized large language models (LLMs) using their private data while ensuring privacy and security. Oracle founder Larry Ellison announced the collaboration during the company's Q4 earnings call, highlighting Oracle's existing role in AI development and its significant investment in Cohere. This initiative expands Oracle's offerings in the rapidly growing generative AI market, where it competes with other major cloud providers.",VentureBeat,VentureBeat,General,https://venturebeat.com/data-infrastructure/oracle-founder-larry-ellison-confirms-new-gen-ai-service-with-cohere-during-earnings-call,0.23583,Somewhat-Bullish,0.577804,0.138385,Neutral,"[""Sean Michael Kerner""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.818611""}, {""topic"": ""technology"", ""relevance_score"": ""0.948011""}, {""topic"": ""life_sciences"", ""relevance_score"": ""0.601176""}, {""topic"": ""finance"", ""relevance_score"": ""0.606446""}]",
NVDA,2023-06-13,20230613T152035,Oracle founder Larry Ellison confirms new gen AI service with Cohere during earnings call,"Oracle is partnering with Cohere to launch a new generative AI cloud service that will allow enterprises to train customized large language models (LLMs) using their private data while ensuring privacy and security. Oracle founder Larry Ellison announced the collaboration during the company's Q4 earnings call, highlighting Oracle's existing role in AI development and its significant investment in Cohere. This initiative expands Oracle's offerings in the rapidly growing generative AI market, where it competes with other major cloud providers.",VentureBeat,VentureBeat,General,https://venturebeat.com/data-infrastructure/oracle-founder-larry-ellison-confirms-new-gen-ai-service-with-cohere-during-earnings-call,0.23583,Somewhat-Bullish,0.721259,0.326305,Somewhat-Bullish,"[""Sean Michael Kerner""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.818611""}, {""topic"": ""technology"", ""relevance_score"": ""0.948011""}, {""topic"": ""life_sciences"", ""relevance_score"": ""0.601176""}, {""topic"": ""finance"", ""relevance_score"": ""0.606446""}]",
ORCL,2023-06-13,20230613T152035,Oracle founder Larry Ellison confirms new gen AI service with Cohere during earnings call,"Oracle is partnering with Cohere to launch a new generative AI cloud service that will allow enterprises to train customized large language models (LLMs) using their private data while ensuring privacy and security. Oracle founder Larry Ellison announced the collaboration during the company's Q4 earnings call, highlighting Oracle's existing role in AI development and its significant investment in Cohere. This initiative expands Oracle's offerings in the rapidly growing generative AI market, where it competes with other major cloud providers.",VentureBeat,VentureBeat,General,https://venturebeat.com/data-infrastructure/oracle-founder-larry-ellison-confirms-new-gen-ai-service-with-cohere-during-earnings-call,0.23583,Somewhat-Bullish,1.000000,0.406454,Bullish,"[""Sean Michael Kerner""]","[{""topic"": ""earnings"", ""relevance_score"": ""0.818611""}, {""topic"": ""technology"", ""relevance_score"": ""0.948011""}, {""topic"": ""life_sciences"", ""relevance_score"": ""0.601176""}, {""topic"": ""finance"", ""relevance_score"": ""0.606446""}]",
SO,2023-06-13,20230613T154117,"N.N. Nortey Yeboah, PhD, PE, PMP, has been Inducted into the Prestigious Marquis Who's Who Biographical Registry","N.N. Nortey Yeboah, PhD, PE, PMP, a beneficial use program manager with Southern Company, has been inducted into the Marquis Who's Who biographical registry. Recognized for his decade-plus of excellence in civil engineering and sustainable waste management, Dr. Yeboah is passionate about transitioning to novel energy sources and cleaning up legacy waste. He holds multiple degrees in civil engineering and geology and has contributed significantly to research in waste management and productive reuse applications.",24-7 Press Release,24-7 Press Release,General,https://www.24-7pressrelease.com/press-release/501806/nn-nortey-yeboah-phd-pe-pmp-has-been-inducted-into-the-prestigious-marquis-whos-who-biographical-registry,0.327911,Somewhat-Bullish,0.937279,0.304945,Somewhat-Bullish,[],"[{""topic"": ""energy_transportation"", ""relevance_score"": ""0.900910""}, {""topic"": ""economy_macro"", ""relevance_score"": ""0.620512""}]",
SABR,2023-06-13,20230613T163500,Sabre Announces Successful Completion of Previously Announced Private Financing and Settlement of Cash Tender to Strengthen Balance Sheet and Improve Free Cash Flow,"Sabre Corporation announced the successful completion of a $700 million private financing led by Centerbridge and other institutional investors, alongside the settlement of a cash tender offer to purchase $670 million in principal amount of its 9.250% Senior Secured Notes due 2025. This transaction aims to strengthen Sabre's balance sheet by refinancing a significant portion of its 2025 maturities and enhancing free cash flow generation through a payment-in-kind interest toggle. The company's CFO, Mike Randolfi, highlighted that the financing provides flexibility for innovation, customer value enhancement, and growth initiatives.",PR Newswire,PR Newswire,General,https://www.prnewswire.com/news-releases/sabre-announces-successful-completion-of-previously-announced-private-financing-and-settlement-of-cash-tender-to-strengthen-balance-sheet-and-improve-free-cash-flow-301849915.html,0.498748,Bullish,1.000000,0.492864,Bullish,[],"[{""topic"": ""finance"", ""relevance_score"": ""0.905864""}, {""topic"": ""technology"", ""relevance_score"": ""0.701215""}]",
